season,week,n_active,mechanism,rule_used_in_likelihood,notes,r_rank_percent_mean,r_rank_percent_median,r_rank_percent_q025,r_rank_percent_q975,r_rank_judge_mean,r_rank_judge_median,r_rank_judge_q025,r_rank_judge_q975,r_percent_judge_mean,r_percent_judge_median,r_percent_judge_q025,r_percent_judge_q975,r_rank_fan_mean,r_rank_fan_median,r_rank_fan_q025,r_rank_fan_q975,r_percent_fan_mean,r_percent_fan_median,r_percent_fan_q025,r_percent_fan_q975,bias_rank_mean,bias_rank_median,bias_rank_q025,bias_rank_q975,bias_percent_mean,bias_percent_median,bias_percent_q025,bias_percent_q975,elim_disagree_prob,top1_disagree_prob,most_likely_elim_rank_id,most_likely_elim_rank_name,most_likely_elim_rank_prob,most_likely_elim_percent_id,most_likely_elim_percent_name,most_likely_elim_percent_prob,observed_eliminated_id,observed_eliminated_name,prob_rank_method_matches_observed_elim,prob_percent_method_matches_observed_elim
18,3,9,direct,percent,,0.9463624721768956,0.9707197941566387,0.7899438584070568,1.0,0.8030007926515846,0.8181649829917799,0.5266400752650643,0.9492581055504937,0.7647728790865108,0.7746455690028554,0.5222329678670935,0.9400193421607683,0.8144879108499229,0.8451956828432803,0.5882560647712125,0.946820854623126,0.8102857142857144,0.85,0.2,0.9833333333333333,0.011487118198338284,0.005003159797231316,-0.1502730164885222,0.1781225778478137,0.04551283519920347,0.029611720221510818,-0.5833494518006404,0.4495543288563609,0.09428571428571429,0.13428571428571429,7,Drew Carey,0.7828571428571428,7,Drew Carey,0.6914285714285714,,,,
18,4,9,direct,percent,,0.9446806048121682,0.95,0.8619322310183947,1.0,0.810352137397001,0.8067511745433772,0.6620312096900098,0.9588389780823641,0.786438332470053,0.798347516475217,0.5622047247599159,0.9328060455657798,0.8304863243828481,0.8333333333333334,0.685410561171944,0.9372466978064098,0.8080476190476192,0.8333333333333334,0.5833333333333334,0.9666666666666667,0.020134186985847242,0.0022150814033977673,-0.14247228603253048,0.1691630470093719,0.02160928657756619,0.01860044913075709,-0.24806621753590952,0.3211286085734166,0.24285714285714285,0.045714285714285714,4,Cody Simpson,0.4857142857142857,4,Cody Simpson,0.4685714285714286,,,,
18,5,9,direct,percent,,0.9219182042047231,0.9244023874976197,0.7948599082089185,0.9958246164193104,0.7464473077688049,0.7516128820134691,0.4830508474576271,0.9025489171205503,0.6026863461968247,0.6050633809075329,0.2437060839766452,0.8235584906796976,0.7802467992219297,0.7833333333333333,0.5690426379538917,0.9166666666666666,0.860952380952381,0.8833333333333333,0.65,0.9833333333333333,0.033799491453125205,0.05243401352252941,-0.18385231254609502,0.1784524620270671,0.25826603475555626,0.24437402121385232,-0.005484476112446946,0.6239451289775974,0.2714285714285714,0.3514285714285714,7,Drew Carey,0.7114285714285714,7,Drew Carey,0.9828571428571429,4.0,Cody Simpson,0.26857142857142857,0.017142857142857144
18,6,8,direct,percent,,0.9236406593529338,0.9456108576893003,0.7229440390678198,1.0,0.79082767557347,0.8242575622613653,0.5091002590437844,0.9518763181059627,0.7220833914022627,0.7470421737034139,0.33737388489831593,0.9518763181059627,0.7925383214775603,0.8095238095238095,0.5714285714285714,0.9523809523809523,0.8075510204081633,0.8333333333333334,0.14285714285714285,1.0,0.0017106459040906272,0.013419534070997163,-0.18966081556734316,0.17855127857923955,0.08546762900590038,0.06277024664646591,-0.7246757040242409,0.590331711194902,0.21714285714285714,0.09428571428571429,7,Drew Carey,0.74,7,Drew Carey,0.6771428571428572,7.0,Drew Carey,0.74,0.6771428571428572
18,7,7,direct,percent,,0.9578675208974502,0.9774130555979913,0.8728715609439694,1.0,0.8954870194763452,0.9261908727994639,0.7637626158259733,0.9819805060619657,0.8248979591836737,0.8571428571428571,0.5616071428571429,0.9642857142857143,0.907097116366539,0.9189562119494701,0.8288624656799143,0.9819805060619657,0.9232653061224488,0.9642857142857143,0.7857142857142857,1.0,0.011610096890193952,0.0,-0.07331922282590567,0.10910894511799618,0.09836734693877554,0.1071428571428572,-0.1428571428571429,0.4285714285714286,0.2742857142857143,0.34,10,NeNe Leakes,0.62,10,NeNe Leakes,0.7257142857142858,10.0,NeNe Leakes,0.62,0.7257142857142858
18,8,6,direct,percent,,0.9408040848854394,0.9428571428571428,0.7714285714285715,1.0,0.7638638959940082,0.802377419802878,0.4070457892053472,0.9258200997725515,0.615626279677329,0.6789347398332045,0.06403589023426806,0.9258200997725515,0.7782656785656226,0.7714285714285715,0.4857142857142857,1.0,0.8587755102040816,0.8857142857142857,0.5428571428571428,1.0,0.01440178257161452,0.02870787879858827,-0.2163740291699044,0.31766800536021333,0.24314923052675258,0.20677954588108116,-0.15439152834398007,0.7497248671201123,0.09142857142857143,0.08571428571428572,8,James Maslow,0.5714285714285714,8,James Maslow,0.5,5.0,Danica McKellar,0.11142857142857143,0.20285714285714285
18,9,5,direct,percent,,0.9149900085138729,0.9,0.6484922984201289,1.0,0.7555302877812108,0.7181848464596079,0.5263157894736842,0.9746794344808964,0.6342011899246375,0.6668859288553503,0.051298917604257706,0.9746794344808964,0.8005854408727532,0.872081599272381,0.5901792257528795,0.9,0.86,0.9,0.5,1.0,0.04505515309154216,0.07921731833187673,-0.18735782745738383,0.23311407114464977,0.2257988100753625,0.23311407114464977,-0.2746794344808965,0.9487010823957422,0.24285714285714285,0.037142857142857144,3,Charlie White,0.5085714285714286,3,Charlie White,0.5,3.0,Charlie White,0.5085714285714286,0.5
18,10,4,direct,percent,,0.8479939118595491,0.9486832980505138,0.31622776601683794,1.0,0.7954032964188965,0.8,0.31622776601683794,1.0,0.7097142857142857,0.8,-0.2,1.0,0.7512162082639497,0.8,0.31622776601683794,1.0,0.6828571428571429,0.8,-0.2,1.0,-0.044187088154946735,0.0,-0.4216370213557839,0.4216370213557839,-0.026857142857142875,0.0,-1.0,1.0,0.26857142857142857,0.06571428571428571,2,Candace Cameron Bure,0.7371428571428571,2,Candace Cameron Bure,0.7685714285714286,8.0,James Maslow,0.16,0.17714285714285713
19,1,13,direct,percent,,0.9437385949495299,0.9641909864718401,0.80223218536224,0.9945054945054945,0.8256233722007784,0.8453070926891172,0.6222246227848112,0.9419925444672842,0.9039446847302753,0.91862855428526,0.7515926414865438,0.9820773733500077,0.8397594237584943,0.8461538461538461,0.7252747252747253,0.9550035266900605,0.7144270015698587,0.75,0.34065934065934067,0.9615384615384616,0.014136051557715884,0.012979720014143992,-0.07535233944501774,0.1551107016523937,-0.18951768316041678,-0.16059184412188532,-0.5779692136259194,0.17058724695300054,0.20857142857142857,0.36,7,Lolo Jones,0.5142857142857142,3,Betsey Johnson,0.58,7.0,Lolo Jones,0.5142857142857142,0.4057142857142857
19,2,12,direct,percent,,0.9530421513874351,0.965034965034965,0.8077915499151849,1.0,0.7986414027497065,0.8251291112505832,0.507223779481692,0.9556204403096967,0.8417813912689657,0.845082255049993,0.6470049585604272,0.9556204403096967,0.8105519229216268,0.8328971647452321,0.5734265734265734,0.951048951048951,0.7277922077922079,0.8181818181818182,0.2097902097902098,0.972027972027972,0.01191052017192032,0.0024215177322612913,-0.11119702560126898,0.2053259719718773,-0.11398918347675809,-0.024494363176474465,-0.6780810201990233,0.26272111527930553,0.26285714285714284,0.2342857142857143,8,Michael Waltrip,0.49714285714285716,8,Michael Waltrip,0.7342857142857143,11.0,Tavis Smiley,0.22285714285714286,0.10571428571428572
19,3,11,direct,percent,,0.9565090534637508,0.9715013203715311,0.8610500699228079,0.9977246841962694,0.8449617733573398,0.8480073098865779,0.7083636993691149,0.965422335078315,0.8349580048540065,0.8433985745067595,0.6452229531745701,0.9493994882425817,0.8401145571084776,0.8363636363636363,0.7061521737462181,0.9727272727272728,0.8152727272727271,0.8454545454545455,0.5545454545454546,0.9752272727272725,-0.004847216248862249,0.005126246421968295,-0.12035489760766771,0.08533393109525955,-0.019685277581279168,-0.03263610606957934,-0.25659197230257647,0.24454708271597225,0.22857142857142856,0.12285714285714286,9,Randy Couture,0.5028571428571429,9,Randy Couture,0.6571428571428571,9.0,Randy Couture,0.5028571428571429,0.6571428571428571
19,4,10,direct,percent,,0.9159525257014766,0.947804480540862,0.7744046403152623,0.9977996914355967,0.8051098415038366,0.8308046267499458,0.6116236550659084,0.9460048928728939,0.91145883473425,0.9240164263936981,0.8024353176576852,0.9787279253249039,0.809327745062142,0.8231860349807907,0.5365953413208117,0.9632626970495627,0.6143722943722943,0.6606060606060606,-0.01818181818181818,0.9669696969696967,0.004217903558305535,0.009503676572765685,-0.14842315235300574,0.11399959058382558,-0.29708654036195553,-0.2878741825443968,-0.9847516326331208,0.12465291585309624,0.08857142857142856,0.14285714285714285,5,Jonathan Bennett,0.7942857142857143,5,Jonathan Bennett,0.7571428571428571,3.0,Betsey Johnson,0.002857142857142857,0.002857142857142857
19,5,9,direct,percent,,0.9193589395361135,0.9288784237188525,0.7899438584070568,1.0,0.7978761336470749,0.8151260504201681,0.6076003454133934,0.9663865546218487,0.8864393194176695,0.912141875543738,0.7592116665936297,0.9790880682441959,0.8117645431400355,0.8284591346681658,0.6386780131801736,0.9623515200690814,0.6478571428571429,0.6666666666666666,0.29083333333333333,0.9666666666666667,0.01388840949296058,0.013468856206973578,-0.10877617629576583,0.12334172842585744,-0.2385821765605266,-0.24505591982638464,-0.6623515200690815,0.18848705803229204,0.4228571428571429,0.21428571428571427,8,Michael Waltrip,0.4542857142857143,8,Michael Waltrip,0.82,,,,
19,6,9,direct,percent,,0.9641551570291537,0.9748243359065808,0.9075950713612994,1.0,0.841131949312748,0.8523282623160101,0.7220613008887702,0.9378064100827276,0.8602224503084991,0.8655767810204984,0.6890999615891347,0.9687316838071645,0.8385763173929774,0.8333333333333334,0.6833333333333333,0.95,0.7836666666666666,0.8166666666666667,0.43333333333333335,0.9666666666666667,-0.00255563191977067,0.010326691727018722,-0.18224344768716505,0.10410980955478993,-0.07655578364183255,-0.02860421653169981,-0.5330873445050872,0.20210256182767478,0.09142857142857143,0.18857142857142858,1,Antonio Sabato Jr.,0.7342857142857143,1,Antonio Sabato Jr.,0.7057142857142857,5.0,Jonathan Bennett,0.0,0.02
19,7,8,direct,percent,,0.9523312650738868,0.9697815168769667,0.8642193533689896,0.994029797388005,0.8094563256471944,0.8168612178556061,0.6586944440522925,0.9700772721497398,0.8213605442176871,0.8333333333333334,0.5238095238095238,0.9761904761904762,0.8001577333802101,0.7952384429746018,0.4940117600296769,0.9698628495769793,0.7354421768707483,0.7619047619047619,0.4523809523809524,0.9761904761904762,-0.009298592266984361,0.0,-0.168686942449158,0.09581010095306075,-0.08591836734693876,-0.0714285714285714,-0.45892857142857146,0.30952380952380953,0.11714285714285715,0.14,1,Antonio Sabato Jr.,0.4714285714285714,1,Antonio Sabato Jr.,0.4342857142857143,1.0,Antonio Sabato Jr.,0.4714285714285714,0.4342857142857143
19,8,7,direct,percent,,0.9216127991125452,0.9369749612033813,0.6995115479015153,1.0,0.8085712705877252,0.7857142857142857,0.5819143739626463,0.9638060523816593,0.8837755102040816,0.9285714285714286,0.6071428571428571,0.9741071428571421,0.7853963843022675,0.8214285714285714,0.38188130791298663,0.9642857142857143,0.6215306122448979,0.6785714285714286,-0.03571428571428571,0.9642857142857143,-0.0231748862854574,0.0,-0.36369648372665403,0.1253482550371062,-0.26224489795918365,-0.2857142857142857,-0.8928571428571428,0.1428571428571429,0.4,0.12,8,Michael Waltrip,0.52,8,Michael Waltrip,0.8428571428571429,8.0,Michael Waltrip,0.52,0.8428571428571429
19,9,6,direct,percent,,0.917565371861937,0.9428571428571428,0.753702346348183,1.0,0.8235856565294031,0.8696565534786727,0.6087595874350709,0.9705882352941176,0.7667057824335307,0.7826908981308054,0.46381682852195877,0.9856107606091623,0.8134080273782133,0.8406680016960503,0.550782483869826,0.9856107606091623,0.8035918367346939,0.8285714285714286,0.37142857142857144,1.0,-0.010177629151189992,-0.012696387697797906,-0.24175062176830023,0.2769546982792148,0.03688605430116314,0.018560471502776177,-0.35245097671460146,0.47904031433518407,0.5057142857142857,0.2257142857142857,6,Lea Thompson,0.4857142857142857,12,Tommy Chong,0.9657142857142857,6.0,Lea Thompson,0.4857142857142857,0.03428571428571429
19,10,5,direct,percent,,0.8832528954370218,0.9,0.6708203932499369,1.0,0.7930359995104,0.872081599272381,0.4472135954999579,1.0,0.652,0.7,0.2,1.0,0.7503374933621366,0.7689323936863109,0.4472135954999579,1.0,0.7608571428571429,0.7,0.3,1.0,-0.042698506148263475,0.0,-0.20519567041703085,0.2051956704170308,0.10885714285714286,0.09999999999999998,-0.30000000000000004,0.6274999999999977,0.3,0.19428571428571428,12,Tommy Chong,0.6971428571428572,12,Tommy Chong,0.9885714285714285,12.0,Tommy Chong,0.6971428571428572,0.9885714285714285
19,11,4,direct,percent,,0.8947055131813932,0.9486832980505138,0.6,1.0,0.8900805383087831,0.9486832980505138,0.6,1.0,0.6719999999999999,0.8,0.0,1.0,0.873724748385734,0.9486832980505138,0.6,1.0,0.9485714285714286,1.0,0.8,1.0,-0.01635578992304909,0.0,-0.20000000000000007,0.20000000000000007,0.2765714285714286,0.19999999999999996,-0.19999999999999996,1.0,0.29428571428571426,0.4114285714285714,2,Bethany Mota,0.9685714285714285,2,Bethany Mota,0.68,2.0,Bethany Mota,0.9685714285714285,0.68
20,1,12,direct,percent,,0.9618213465542537,0.963223893965226,0.9277256664964787,0.9987314076020539,0.8918475037261361,0.8976768469259289,0.7829974835326377,0.9713748415523016,0.894232509945672,0.8988715193680458,0.7370391173632455,0.9699285564722391,0.8975829528104308,0.8937798112202349,0.7333378475845166,0.9702291586486095,0.8622577422577423,0.8601398601398601,0.6713286713286714,0.993006993006993,0.0057354490842946824,0.002667566804821664,-0.06711200017498736,0.06857728498997678,-0.031974767687929756,-0.038731659228185666,-0.23109569989458412,0.15373029346379358,0.06,0.05714285714285714,6,Redfoo,0.56,6,Redfoo,0.6057142857142858,,,,
20,2,12,direct,percent,,0.9537751864962108,0.9562186292818426,0.9001226493644087,0.9947414184151023,0.7916846597888083,0.8045279497184824,0.5459296801661131,0.9156947087676065,0.8051177573181157,0.8353884230458977,0.5328738385201568,0.9090675307437224,0.8106054660811628,0.8371291296643237,0.6304738215045116,0.9388841067733027,0.7553046953046954,0.7412587412587412,0.5104895104895105,0.9739510489510488,0.01892080629235427,0.021686311058120467,-0.149810696206485,0.12330201864258183,-0.04981306201342025,-0.035666522312117976,-0.33278046497259517,0.2980052135687494,0.44571428571428573,0.06285714285714286,1,Chris Soules,0.5314285714285715,1,Chris Soules,0.9714285714285714,6.0,Redfoo,0.0,0.0
20,3,11,direct,percent,,0.9641115973520816,0.9795014022931412,0.8121178916866209,0.9977246841962694,0.873080772316996,0.8978272868068615,0.7057307699226049,0.9601698273058558,0.8962911443981494,0.8949864993553572,0.7534325122124181,0.9771791370512575,0.8723547233224535,0.8949864993553572,0.6560381485126155,0.963423888502035,0.8204415584415584,0.8727272727272727,0.5363636363636364,0.9818181818181818,-0.0007260489945424307,-0.0042535113624321275,-0.17361595956979636,0.14721709673242,-0.07584958595659089,-0.07709592463398662,-0.38602040889035427,0.14305620103483127,0.054285714285714284,0.14285714285714285,5,Patti LaBelle,0.5257142857142857,5,Patti LaBelle,0.5228571428571429,0.0,Charlotte McKinney,0.38285714285714284,0.3485714285714286
20,4,10,direct,percent,,0.9691953073286816,0.9848069807617046,0.8685380813774622,1.0,0.8186994853147586,0.8475767323135548,0.5229005011926314,0.9489023112742102,0.8239177559007735,0.8475767323135548,0.5122046439880475,0.9451395216446115,0.8362074968012637,0.8510677611520904,0.5845454545454546,0.9393939393939394,0.808,0.8303030303030303,0.4303030303030303,0.9878787878787879,0.017508011486504927,0.016337643367196175,-0.10483196783020858,0.19775859890446917,-0.015917755900773583,0.00733940495774954,-0.39613478781140676,0.30116899120298957,0.11714285714285715,0.2342857142857143,1,Chris Soules,0.5742857142857143,1,Chris Soules,0.5885714285714285,2.0,Michael Sam,0.04285714285714286,0.054285714285714284
20,5,9,direct,percent,,0.9334646234291232,0.95,0.7280316361412523,1.0,0.848081131785081,0.8861469461982083,0.5017807044959951,0.9621023987294833,0.9222920964662659,0.9536629040037861,0.7511150305870528,0.9874208829065749,0.8426670666897511,0.85,0.63525856889107,0.9539832459815243,0.715190476190476,0.7916666666666667,0.23333333333333334,0.95,-0.005414065095330086,-0.011465430375299901,-0.14543573206281668,0.16462794113378254,-0.20710162027578957,-0.14543573206281668,-0.6146873278433744,0.09799852178670881,0.23714285714285716,0.1457142857142857,8,Robert Herjavec,0.6457142857142857,8,Robert Herjavec,0.7857142857142857,10.0,Suzanne Somers,0.008571428571428572,0.07142857142857142
20,6,8,direct,percent,,0.9144311939133669,0.9285714285714286,0.7545045450053531,1.0,0.7917274903087849,0.836378997000503,0.4760919452401021,0.9518763181059627,0.6313022756393181,0.6506496351610378,0.18073600976695495,0.8982579685417655,0.7947583017161464,0.8119548338124128,0.5748606057183643,0.9285714285714286,0.8859183673469389,0.9047619047619048,0.6666666666666666,1.0,0.0030308114073616093,0.001959386338778346,-0.17763387805733366,0.24467842536154305,0.2546160917076207,0.20490586243843328,-0.05829764818364436,0.7781925616616159,0.22,0.07714285714285714,8,Robert Herjavec,0.7114285714285714,8,Robert Herjavec,0.49714285714285716,5.0,Patti LaBelle,0.20857142857142857,0.38
20,7,7,direct,percent,,0.9390071486859561,0.9642857142857143,0.7074269896167544,1.0,0.775545287106033,0.8257228238447705,0.45873490213598356,0.9456108576893003,0.7398106045405465,0.8001322641986387,0.34051083288907974,0.8778723875952106,0.7907661335347279,0.8214285714285714,0.5,0.9285714285714286,0.7778571428571428,0.8571428571428571,0.0,1.0,0.015220846428694961,0.02049709742599859,-0.17366822531753404,0.22329546125473143,0.03804653831659632,0.02227935121750224,-0.8596875634088783,0.49410173607458285,0.03142857142857143,0.26,1,Chris Soules,0.5542857142857143,1,Chris Soules,0.5542857142857143,11.0,Willow Shields,0.0,0.0
20,8,6,direct,percent,,0.917871020306795,0.9276336570439175,0.7912244732378205,1.0,0.8287918162438563,0.8285714285714286,0.6,0.9428571428571428,0.8424489795918368,0.8285714285714286,0.6571428571428571,0.9428571428571428,0.8289218416228314,0.8406680016960503,0.5768179036829705,0.9428571428571428,0.7203265306122447,0.8285714285714286,0.14285714285714285,1.0,0.00013002537897524924,0.0,-0.1714285714285714,0.11595420713048976,-0.12212244897959185,0.0,-0.6285714285714286,0.2857142857142857,0.30857142857142855,0.04285714285714286,8,Robert Herjavec,0.8571428571428571,8,Robert Herjavec,0.5571428571428572,1.0,Chris Soules,0.025714285714285714,0.32571428571428573
20,9,4,direct,percent,,0.7861012769439848,0.9486832980505138,0.31622776601683794,1.0,0.6345793702933117,0.7378647873726218,0.0,0.9486832980505138,0.3252628450458904,0.31622776601683794,-0.7378647873726218,0.9486832980505138,0.6424309143176158,0.8,0.31622776601683794,1.0,0.8114285714285714,0.8,0.2,1.0,0.007851544024304213,0.0621352126273782,-0.5726611228720508,0.38918148932210805,0.486165726382681,0.26213521262737816,-0.17172066239588335,1.7378647873726218,0.35714285714285715,0.20285714285714285,4,Noah Galloway,0.5457142857142857,3,Nastia Liukin,0.3914285714285714,3.0,Nastia Liukin,0.13428571428571429,0.3914285714285714
20,10,3,direct,percent,,0.96,1.0,0.5,1.0,0.7818972217025215,0.8660254037844387,0.0,0.8660254037844387,0.7868459382955756,0.8660254037844387,0.0,0.8660254037844387,0.6871428571428572,0.5,0.5,1.0,0.6628571428571428,0.5,-0.5,1.0,-0.09475436455966466,-0.3660254037844387,-0.3660254037844387,0.5,-0.12398879543843291,-0.3660254037844387,-1.3660254037844388,1.0,0.05714285714285714,0.022857142857142857,4,Noah Galloway,0.9028571428571428,4,Noah Galloway,0.9314285714285714,,,,
21,1,13,direct,percent,,0.952664292011165,0.9711150865094875,0.8705267192145756,0.9931233604247167,0.8616422182188317,0.8746823514660793,0.6316510035284506,0.9571055397323944,0.9078496926278736,0.9222791547914787,0.7659500601050617,0.977838140019881,0.8615037772444523,0.8870557075540929,0.6535845973764678,0.9594670365997776,0.7660282574568289,0.8296703296703297,0.2181318681318681,0.9835164835164835,-0.00013844097437965314,-0.0021058616892563053,-0.1137752211551376,0.09515689866620969,-0.14182143517104476,-0.1481678103495513,-0.7292877274754627,0.16691758223851352,0.22857142857142856,0.23714285714285716,8,Kim Zolciak-Biermann,0.5457142857142857,8,Kim Zolciak-Biermann,0.6685714285714286,,,,
21,3,10,direct,percent,,0.9435865786352626,0.9695302189773757,0.725623245649734,0.9969650916353059,0.874495578794771,0.8882672969073572,0.6196319018404908,0.9724816115547944,0.9138323194253423,0.9329441729782294,0.7073302226501609,0.9817255676437577,0.8845529935342922,0.9038463374303076,0.6303525694650604,0.9673476007434587,0.7931082251082251,0.8424242424242424,0.05454545454545454,0.9878787878787879,0.010057414739521476,0.012436912548485557,-0.07331273167305741,0.11967320271231008,-0.12072409431711695,-0.048355166037839514,-0.9027894157655391,0.18357886825893,0.22857142857142856,0.19714285714285715,10,Paula Deen,0.7028571428571428,10,Paula Deen,0.9314285714285714,,,,
21,4,10,direct,percent,,0.9486168912560421,0.9680500167143391,0.8000946913656627,0.9969650916353059,0.8654813084531544,0.9046539269054965,0.6283685356351911,0.9723491187147514,0.8912853242727564,0.9019083851355778,0.7301163117764201,0.9755335594323596,0.8798650861839619,0.9024558013122742,0.6468400395805844,0.9682415546964227,0.8033593073593074,0.8424242424242424,0.15151515151515152,0.9757575757575757,0.014383777730807174,0.013508602779886747,-0.07241354009354348,0.12488905325253441,-0.08792601691344902,-0.04736293059012331,-0.8117475455344112,0.2001492944845347,0.32,0.2742857142857143,6,Gary Busey,0.5742857142857143,6,Gary Busey,0.84,6.0,Gary Busey,0.5742857142857143,0.84
21,5,9,direct,percent,,0.9629444289646377,0.9707197941566387,0.8376878527238735,1.0,0.8230868037624186,0.8487394957983193,0.6095172983846153,0.9561971704020199,0.8403181745179612,0.8284591346681658,0.6267837291580365,0.9707197941566387,0.8240679166130872,0.836827408755723,0.6732276503439791,0.935499335166,0.7763809523809523,0.8166666666666667,0.45291666666666663,0.9666666666666667,0.0009811128506683638,-0.003779743266700275,-0.12889248798349462,0.16480411199156186,-0.06393722213700881,-0.020649912648190938,-0.3704402681228476,0.21827130070241235,0.08285714285714285,0.34285714285714286,10,Paula Deen,0.8085714285714286,10,Paula Deen,0.7685714285714286,,,,
21,6,9,direct,percent,,0.958055476783144,0.9707197941566387,0.8131389594356941,1.0,0.8611873117113994,0.8841934652602015,0.6353962655631176,0.9488565893658784,0.8626390466557512,0.8853067919890986,0.6554675286842364,0.9789450103725609,0.8484760810634822,0.8703005051059519,0.6527253788294639,0.9539832459815243,0.8054761904761906,0.8333333333333334,0.37416666666666665,0.9712499999999996,-0.012711230647917434,0.00967076060801958,-0.1609366378768814,0.1435186288739998,-0.05716285617956083,-0.018640125322431866,-0.5092920577920442,0.22643194885506368,0.14285714285714285,0.21714285714285714,10,Paula Deen,0.8342857142857143,10,Paula Deen,0.96,10.0,Paula Deen,0.8342857142857143,0.96
21,7,8,direct,percent,,0.8985540330044391,0.9221722216732094,0.7065994945288229,1.0,0.7032338518475895,0.7533571001031303,0.4597071433101443,0.924054476998907,0.4810677499271058,0.4787529007367304,-0.04910286161402363,0.8961272244559313,0.7620953607837668,0.7425282823862206,0.5663061639364588,0.9523809523809523,0.8849659863945578,0.9285714285714286,0.7142857142857143,1.0,0.05886150893617751,0.056253727925021035,-0.14246566693492752,0.21150218665167464,0.403898236467452,0.38695613682219254,-0.15803198636069316,1.001483813994976,0.4742857142857143,0.16285714285714287,11,Tamar Braxton,0.34,9,Nick Carter,0.26285714285714284,7.0,Hayes Grier,0.0,0.045714285714285714
21,8,7,direct,percent,,0.9568790468861922,0.9642857142857143,0.8214285714285714,1.0,0.8251499031430586,0.8468812149338254,0.586098575899825,0.9818181818181818,0.7900449315729171,0.8468812149338254,0.4504687313477795,0.9549937104572925,0.8258430311192254,0.8571428571428571,0.5714285714285714,0.9642857142857143,0.8241836734693876,0.8571428571428571,0.4901785714285714,1.0,0.0006931279761669743,0.010191440714375055,-0.18665174840984466,0.20874226727836118,0.034138741896470766,0.045975927923317506,-0.34785085331443544,0.46532999552874604,0.09142857142857143,0.04285714285714286,2,Andy Grammer,0.8228571428571428,2,Andy Grammer,0.8257142857142857,2.0,Andy Grammer,0.8228571428571428,0.8257142857142857
21,10,4,direct,percent,,0.899670362626369,0.9486832980505138,0.8,1.0,0.7443953399445565,0.6324555320336759,0.21081851067789195,0.9486832980505138,0.8044232028866419,0.9486832980505138,0.12385587502326141,0.9486832980505138,0.7645801735614912,0.8,0.31622776601683794,1.0,0.656,0.8,0.2,1.0,0.020184833616934916,0.0621352126273782,-0.5726611228720508,0.38918148932210805,-0.148423202886642,-0.14868329805051372,-0.7486832980505138,0.7447224148559975,0.09428571428571429,0.07714285714285714,9,Nick Carter,0.86,9,Nick Carter,0.9285714285714286,,,,
21,11,4,direct,percent,,0.9620988349861391,1.0,0.6324555320336759,1.0,0.6869707671413163,0.7745966692414834,0.0,0.7745966692414834,0.5960705797591607,0.7745966692414834,-0.4002082791080999,0.7745966692414834,0.8199272018464464,0.8,0.6324555320336759,1.0,0.8582857142857142,0.8,0.4,1.0,0.13295643470513033,0.02540333075851664,0.02540333075851664,0.6324555320336759,0.26221513452655376,0.08360222050567778,-0.3745966692414834,1.4002082791080879,0.1657142857142857,0.025714285714285714,0,Alek Skarlatos,0.92,0,Alek Skarlatos,0.76,4.0,Carlos PenaVega,0.04285714285714286,0.15142857142857144
22,1,12,direct,percent,,0.9737444165518757,0.9790209790209791,0.913664342188163,1.0,0.8954201358080411,0.9195435518317364,0.718393399868544,0.9715310579804965,0.8913927933197445,0.9159515848323937,0.6922618399483258,0.9734230568218772,0.8985417129466515,0.9141851168265855,0.7680444797626033,0.9842396880153764,0.8740059940059941,0.8881118881118881,0.6223776223776224,0.9809440559440559,0.0031215771386104464,-0.0038549924010178316,-0.07078076114963883,0.1099085154465091,-0.017386799313750742,-0.03578733874190487,-0.24443198649804387,0.22585347119307853,0.17714285714285713,0.09428571428571429,2,Geraldo Rivera,0.7171428571428572,2,Geraldo Rivera,0.8828571428571429,,,,
22,2,12,direct,percent,,0.967831162288019,0.9702291586486095,0.905990147379936,0.9982502173821434,0.8610192995573298,0.8791086854424877,0.7143956633750146,0.9300516832480819,0.8239079804535996,0.8481721456324522,0.6002517853426289,0.9125902832754232,0.8532342165460316,0.8596544146325673,0.7426516783147489,0.9422080999150757,0.8552647352647355,0.8636363636363635,0.6643356643356644,0.972027972027972,-0.007785083011298405,-0.010611832510584951,-0.0631785786349795,0.10978810417331374,0.03135675481113551,0.03195935234915692,-0.1703441588794099,0.27662683778129005,0.054285714285714284,0.1457142857142857,2,Geraldo Rivera,0.8914285714285715,2,Geraldo Rivera,0.9342857142857143,2.0,Geraldo Rivera,0.8914285714285715,0.9342857142857143
22,3,11,direct,percent,,0.9651436738834138,0.9703897613415771,0.8636363636363636,1.0,0.8637852464569172,0.8842971671862807,0.7193893219343312,0.9506668904720317,0.8381314483583955,0.8848771929251247,0.5714831870974764,0.9309645467233083,0.8753345929409362,0.8974966337290643,0.7260349663137847,0.961278120390013,0.868909090909091,0.8818181818181818,0.6975,0.9818181818181818,0.011549346484018815,0.018081471860131038,-0.06651924872334633,0.09947222226760966,0.030777642550695233,0.014869683737420036,-0.16766428049837268,0.31033499472070547,0.3314285714285714,0.18285714285714286,7,Mischa Barton,0.45714285714285713,7,Mischa Barton,0.6542857142857142,7.0,Mischa Barton,0.45714285714285713,0.6542857142857142
