season,week,contestant_id,celebrity_name,judge_total,p_mean,p_median,p_q025,p_q975,votes_est_mean,votes_est_q025,votes_est_q975
19,8,4,Janel Parrish,43.0,0.15528642902556633,0.1475966030430396,0.13195102962995342,0.20493125564830217,1552864.2902556632,1319510.2962995342,2049312.5564830217
19,8,6,Lea Thompson,32.0,0.12658369332881528,0.12910871700559967,0.09028076683364854,0.14489372738171497,1265836.9332881528,902807.6683364854,1448937.2738171497
19,8,8,Michael Waltrip,25.0,0.13021098906673279,0.13396604086580505,0.08011556884502959,0.15584358667051212,1302109.890667328,801155.6884502958,1558435.8667051212
19,8,10,Sadie Robertson,38.0,0.14671509590219556,0.14549337390006864,0.11895393563694226,0.18108103903748202,1467150.9590219555,1189539.3563694225,1810810.3903748202
19,8,12,Tommy Chong,29.0,0.1409706068372984,0.14232283157311648,0.11907510107873585,0.16168363180774992,1409706.068372984,1190751.0107873585,1616836.3180774993
19,9,0,Alfonso Ribeiro,38.5,0.17766897065594778,0.16967250098347159,0.15368542569545332,0.24792577915382874,1776689.7065594778,1536854.2569545333,2479257.7915382874
19,9,2,Bethany Mota,37.0,0.16974289205552345,0.17165305183922225,0.1390093243260108,0.18728594591955908,1697428.9205552344,1390093.243260108,1872859.4591955908
19,9,4,Janel Parrish,38.5,0.17698522109493028,0.1690529144999115,0.15042561405372573,0.22163436037061712,1769852.210949303,1504256.1405372573,2216343.6037061713
19,9,6,Lea Thompson,35.0,0.15265251194689722,0.15727727960176432,0.11287032409686962,0.17206872636766904,1526525.119468972,1128703.240968696,1720687.2636766904
19,9,10,Sadie Robertson,36.5,0.17021377876290242,0.17102155291100274,0.13753515784715312,0.20256737797832516,1702137.7876290241,1375351.5784715312,2025673.7797832517
19,9,12,Tommy Chong,28.5,0.15273662548379882,0.1570509731249654,0.11989154474282061,0.17355610975204036,1527366.2548379882,1198915.4474282062,1735561.0975204036
19,10,0,Alfonso Ribeiro,37.5,0.2026010824580727,0.19711731299150043,0.17703654793542212,0.2675875084303444,2026010.8245807271,1770365.4793542211,2675875.084303444
19,10,2,Bethany Mota,38.0,0.20320339661248463,0.20769487562699826,0.16609742458873172,0.22022243301870562,2032033.9661248464,1660974.2458873172,2202224.330187056
19,10,4,Janel Parrish,39.0,0.2105251119173401,0.20391223603688713,0.18041076387235377,0.26617518193395745,2105251.119173401,1804107.6387235378,2661751.8193395743
19,10,10,Sadie Robertson,37.0,0.2006262783870693,0.2026177983414265,0.1617528451377669,0.2305953888031147,2006262.783870693,1617528.451377669,2305953.888031147
19,10,12,Tommy Chong,31.0,0.18304413062503322,0.18797717436423808,0.1412153917497664,0.21020141940813605,1830441.3062503322,1412153.9174976642,2102014.1940813605
19,11,0,Alfonso Ribeiro,40.0,0.2756808925877685,0.26439139818619095,0.2385864749581686,0.39205847146059974,2756808.925877685,2385864.7495816858,3920584.7146059973
19,11,2,Bethany Mota,38.0,0.2210145103757612,0.228689445106251,0.14978936313924865,0.24875743202986647,2210145.103757612,1497893.6313924864,2487574.3202986647
19,11,4,Janel Parrish,38.99980000000001,0.24629513928404104,0.2383671314503925,0.2073632649163031,0.3050821444118743,2462951.3928404106,2073632.649163031,3050821.4441187433
19,11,10,Sadie Robertson,39.333200000000005,0.2570094577524294,0.2582603021827828,0.21335915951990495,0.29893850696296675,2570094.577524294,2133591.5951990495,2989385.0696296673
20,1,0,Charlotte McKinney,22.0,0.07187671984228826,0.07203374496485418,0.04702192688340369,0.0869943444389121,718767.1984228826,470219.2688340369,869943.444389121
20,1,1,Chris Soules,26.0,0.08249041718531139,0.08254577789959316,0.0699784804741607,0.09637888668383592,824904.1718531139,699784.804741607,963788.8668383592
20,1,2,Michael Sam,26.0,0.0814612664775342,0.08108229008326502,0.0650300297048223,0.09613615953042773,814612.664775342,650300.297048223,961361.5953042773
20,1,3,Nastia Liukin,30.0,0.0835375515556653,0.08407110426904878,0.07140749863102222,0.10639657936343655,835375.5155566529,714074.9863102222,1063965.7936343655
20,1,4,Noah Galloway,26.0,0.09429488317882354,0.0934138865629803,0.08101156081189376,0.11604341745938082,942948.8317882353,810115.6081189376,1160434.1745938081
20,1,5,Patti LaBelle,25.0,0.0776115622202174,0.07814926167498248,0.054812861294989565,0.09385181791175987,776115.6222021739,548128.6129498957,938518.1791175987
20,1,6,Redfoo,22.0,0.07044705873358331,0.07058553109402799,0.0469984634855237,0.09426092087765343,704470.5873358331,469984.63485523703,942609.2087765343
20,1,7,Riker Lynch,31.0,0.09662998799936158,0.0951858831282714,0.08097138505632277,0.12897492197788796,966299.8799936158,809713.8505632278,1289749.2197788795
20,1,8,Robert Herjavec,28.0,0.0876902679279306,0.08607636711903388,0.07707141176260719,0.10639211162842391,876902.679279306,770714.1176260719,1063921.116284239
20,1,9,Rumer Willis,32.0,0.0987586718459197,0.0969523954386878,0.0850453415475482,0.1336977186444819,987586.718459197,850453.415475482,1336977.186444819
20,1,10,Suzanne Somers,25.0,0.07951164316961505,0.08084212691008058,0.059224560683921304,0.09382018388341348,795116.4316961506,592245.606839213,938201.8388341349
20,1,11,Willow Shields,25.0,0.07568996986374972,0.07796826042925087,0.054297144218278734,0.09074519844708978,756899.6986374971,542971.4421827873,907451.9844708978
20,2,0,Charlotte McKinney,26.0,0.07535952848003673,0.07526997663661383,0.05292191198124902,0.0908375796645113,753595.2848003673,529219.1198124902,908375.7966451129
20,2,1,Chris Soules,21.0,0.07032636525281089,0.07028373961905188,0.04930006767124253,0.0856684221157413,703263.6525281088,493000.6767124253,856684.221157413
20,2,2,Michael Sam,28.0,0.08105182965497375,0.08057595491056818,0.06463219908640548,0.09588644051455275,810518.2965497375,646321.9908640548,958864.4051455276
20,2,3,Nastia Liukin,34.0,0.08626282732883667,0.08620034059936835,0.07369067992661955,0.11202187773666743,862628.2732883666,736906.7992661955,1120218.7773666743
20,2,4,Noah Galloway,27.0,0.09167006041157237,0.0911661678120642,0.07900827638174847,0.11196900672721967,916700.6041157237,790082.7638174847,1119690.0672721968
20,2,5,Patti LaBelle,28.0,0.0791383762325448,0.0794152437555507,0.056959228248358904,0.09525160806975638,791383.762325448,569592.282483589,952516.0806975638
20,2,6,Redfoo,31.0,0.08260189211897373,0.08011974932503348,0.06860147410116454,0.10414532276529367,826018.9211897373,686014.7410116454,1041453.2276529367
20,2,7,Riker Lynch,32.0,0.0927662198994111,0.0920834372975321,0.07912391691802852,0.11730530506850426,927662.198994111,791239.1691802852,1173053.0506850425
20,2,8,Robert Herjavec,28.0,0.0829542458029615,0.08220702688269774,0.0701358312067152,0.09822899809956426,829542.458029615,701358.312067152,982289.9809956426
20,2,9,Rumer Willis,32.0,0.0922844277384627,0.09221450106469216,0.08165155796140129,0.11564764102500619,922844.2773846269,816515.579614013,1156476.410250062
20,2,10,Suzanne Somers,28.0,0.08108718484066521,0.08192953355660389,0.06341944260553034,0.09576643927172487,810871.8484066521,634194.4260553034,957664.3927172488
20,2,11,Willow Shields,32.0,0.08449704223875057,0.08577982865171768,0.06765460565851825,0.10442865009803545,844970.4223875056,676546.0565851824,1044286.5009803545
20,3,0,Charlotte McKinney,22.0,0.07809129331645318,0.07801119289415274,0.050331122139423236,0.09589432843682195,780912.9331645317,503311.22139423236,958943.2843682196
20,3,1,Chris Soules,28.0,0.09005304984355099,0.09053589131372661,0.07549036377558066,0.10455684860433437,900530.4984355099,754903.6377558066,1045568.4860433437
20,3,2,Michael Sam,24.0,0.08306965207055496,0.08366701165832854,0.06155334857002883,0.09821506130721164,830696.5207055496,615533.4857002883,982150.6130721164
20,3,3,Nastia Liukin,34.0,0.09162627993068327,0.09207316756863394,0.07911414070703855,0.11734783993109213,916262.7993068327,791141.4070703855,1173478.3993109213
20,3,4,Noah Galloway,30.0,0.10669130651738801,0.10446669701220959,0.091599112270691,0.13511664778374755,1066913.06517388,915991.1227069099,1351166.4778374755
20,3,5,Patti LaBelle,22.0,0.07844466092508312,0.07970002860818459,0.050490120306810334,0.09757081596311787,784446.6092508312,504901.20306810335,975708.1596311787
20,3,7,Riker Lynch,34.0,0.10326496224684632,0.10298837312964981,0.08781955837630873,0.13227454702770633,1032649.6224684633,878195.5837630873,1322745.4702770633
20,3,8,Robert Herjavec,29.0,0.09263072036595452,0.09122458948332406,0.08003434244727232,0.10991785153362528,926307.2036595452,800343.4244727233,1099178.5153362527
20,3,9,Rumer Willis,33.0,0.10089243069239537,0.10041812777733229,0.08963694910096157,0.12632071305523335,1008924.3069239537,896369.4910096157,1263207.1305523335
20,3,10,Suzanne Somers,25.0,0.0844651773482304,0.08602208727493921,0.061868142672347706,0.09994149310222843,844651.7734823041,618681.4267234771,999414.9310222843
20,3,11,Willow Shields,32.0,0.09077046674285989,0.09212300500638612,0.07230967128427072,0.11208923846130428,907704.667428599,723096.7128427073,1120892.3846130427
20,4,1,Chris Soules,27.0,0.08879277112864843,0.08832244593200295,0.06625314497991944,0.10688623704391434,887927.7112864843,662531.4497991943,1068862.3704391434
20,4,2,Michael Sam,30.0,0.09338093417865305,0.0943390712155843,0.07108494337504866,0.11000908742402113,933809.3417865305,710849.4337504866,1100090.8742402112
20,4,3,Nastia Liukin,36.0,0.09841243017040749,0.09912744294319932,0.08512393374739187,0.12602953649931495,984124.3017040748,851239.3374739187,1260295.3649931494
20,4,4,Noah Galloway,32.0,0.11273094910308129,0.11230342830143561,0.09608329081076138,0.13954531688509408,1127309.491030813,960832.9081076138,1395453.168850941
20,4,5,Patti LaBelle,30.0,0.09119270568045793,0.09080644807887697,0.0637208847790651,0.11115666823728987,911927.0568045792,637208.8477906509,1111566.6823728988
20,4,7,Riker Lynch,34.0,0.1061043722241618,0.10563596921948838,0.09094420325690829,0.12617057777657134,1061043.722241618,909442.0325690829,1261705.7777657134
20,4,8,Robert Herjavec,34.0,0.1040857819466478,0.10263458370782258,0.09058445170520772,0.12539535475633912,1040857.8194664781,905844.5170520772,1253953.5475633913
20,4,9,Rumer Willis,35.0,0.10785163410239965,0.10752413678301923,0.09709721982394985,0.13724700385343652,1078516.3410239965,970972.1982394985,1372470.0385343651
20,4,10,Suzanne Somers,28.0,0.08956702645506694,0.09247921678576695,0.06431324226649539,0.10741418911099827,895670.2645506694,643132.4226649539,1074141.8911099827
20,4,11,Willow Shields,39.0,0.10788139501047563,0.10877932148811331,0.08585642178285692,0.14442181206350369,1078813.9501047563,858564.2178285692,1444218.1206350368
20,5,1,Chris Soules,27.0,0.10396677739738645,0.10319001580389503,0.08227693507119017,0.12319286968625873,1039667.7739738645,822769.3507119018,1231928.6968625872
20,5,3,Nastia Liukin,38.0,0.1110679037815508,0.11075171597980994,0.09678088278382413,0.1390879058093914,1110679.037815508,967808.8278382412,1390879.058093914
20,5,4,Noah Galloway,28.0,0.12035304379681065,0.12069062227449465,0.10232138191976436,0.14247184422215806,1203530.4379681065,1023213.8191976437,1424718.4422215805
20,5,5,Patti LaBelle,27.0,0.10028467603363253,0.10077399207576436,0.06987510985722442,0.12195965804876573,1002846.7603363253,698751.0985722442,1219596.5804876573
20,5,7,Riker Lynch,38.0,0.12519980761971636,0.1254621155135115,0.10656882027188395,0.16167554711385218,1251998.0761971637,1065688.2027188395,1616755.4711385218
20,5,8,Robert Herjavec,24.0,0.10082556239246337,0.10144529796598964,0.07467733097917982,0.12071149987267542,1008255.6239246337,746773.3097917982,1207114.9987267542
20,5,9,Rumer Willis,39.0,0.1263959305531178,0.12544650273027444,0.11069528504803346,0.16479658623694754,1263959.305531178,1106952.8504803346,1647965.8623694754
20,5,10,Suzanne Somers,28.0,0.10414499462469227,0.10658499718173274,0.07868631579802066,0.1254956723426016,1041449.9462469227,786863.1579802065,1254956.7234260158
20,5,11,Willow Shields,34.0,0.10776130380062979,0.1102903398207433,0.08480164487858396,0.12829743444596584,1077613.0380062978,848016.4487858396,1282974.3444596583
20,6,1,Chris Soules,35.0,0.12187727329671323,0.12068577230818807,0.10209467129826291,0.1409680188247604,1218772.7329671322,1020946.7129826291,1409680.188247604
20,6,3,Nastia Liukin,36.5,0.12078155906698636,0.11904792977561177,0.10488625706550042,0.15178797134961938,1207815.5906698636,1048862.5706550041,1517879.7134961938
20,6,4,Noah Galloway,34.0,0.13202547615502364,0.13313223398079388,0.10875425131162719,0.15518667285136842,1320254.7615502363,1087542.513116272,1551866.7285136841
20,6,5,Patti LaBelle,34.0,0.11161077936355533,0.11267533887708553,0.0743647914526668,0.1342885745986339,1116107.7936355532,743647.914526668,1342885.745986339
20,6,7,Riker Lynch,38.0,0.1476968834341037,0.14633419032178913,0.12233463828473203,0.20018484165095973,1476968.834341037,1223346.3828473203,2001848.4165095973
20,6,8,Robert Herjavec,33.5,0.11392644933036836,0.11526398698626018,0.08589051718856043,0.1343636098978049,1139264.4933036836,858905.1718856043,1343636.0989780491
20,6,9,Rumer Willis,35.5,0.12810197861853215,0.12955305577035725,0.11561344332188851,0.15363186273114257,1281019.7861853214,1156134.4332188852,1536318.6273114257
20,6,11,Willow Shields,36.5,0.12397960073471723,0.12734403098145755,0.09976695638201884,0.15157167652562886,1239796.0073471724,997669.5638201884,1515716.7652562887
20,7,1,Chris Soules,31.0,0.12637917427179418,0.1256947869595582,0.09251446348482156,0.1514882174350978,1263791.7427179418,925144.6348482156,1514882.174350978
20,7,3,Nastia Liukin,41.0,0.14316580293999465,0.14397539650568864,0.12268717727204448,0.18000565884590564,1431658.0293999466,1226871.7727204447,1800056.5884590563
20,7,4,Noah Galloway,38.0,0.16757718694383816,0.16566016333374237,0.14288371015994733,0.20986866526881268,1675771.8694383816,1428837.1015994733,2098686.6526881265
20,7,7,Riker Lynch,37.0,0.1476735613039192,0.1469628112345864,0.12756989164746307,0.17144140194993604,1476735.613039192,1275698.9164746308,1714414.0194993604
20,7,8,Robert Herjavec,31.0,0.1277153615523033,0.129203260290837,0.09231123563984232,0.15457926971898656,1277153.615523033,923112.3563984232,1545792.6971898656
20,7,9,Rumer Willis,37.0,0.14684189674459633,0.14880532521064002,0.13469883131204574,0.17602741279385734,1468418.9674459633,1346988.3131204573,1760274.1279385732
20,7,11,Willow Shields,39.0,0.14064701624355413,0.14421448949900612,0.11471741186239041,0.16776212962387835,1406470.1624355414,1147174.1186239042,1677621.2962387835
20,8,1,Chris Soules,32.0,0.1528191418469984,0.15035746195034466,0.119749435763837,0.18061199333756947,1528191.418469984,1197494.35763837,1806119.9333756948
20,8,3,Nastia Liukin,38.0,0.15778231259335943,0.15524733394958962,0.1350761755603869,0.18951519587606644,1577823.1259335943,1350761.755603869,1895151.9587606643
20,8,4,Noah Galloway,31.5,0.1725917832161986,0.1743785800441885,0.13927138057080557,0.19952912197390946,1725917.832161986,1392713.8057080556,1995291.2197390946
20,8,7,Riker Lynch,39.0,0.18123836109765576,0.18050980839790945,0.15704444891865546,0.21617025123927566,1812383.6109765575,1570444.4891865547,2161702.5123927565
20,8,8,Robert Herjavec,31.0,0.15146072077809805,0.15359456660298723,0.11348152562519435,0.17956927587104574,1514607.2077809805,1134815.2562519435,1795692.7587104572
20,8,9,Rumer Willis,40.0,0.18410768046768972,0.1825524598814558,0.16356084608459814,0.2306587493645757,1841076.8046768971,1635608.4608459815,2306587.493645757
20,9,3,Nastia Liukin,40.0,0.23908978454158006,0.2381501744594452,0.20416203498700253,0.28625980100810783,2390897.845415801,2041620.3498700252,2862598.0100810784
20,9,4,Noah Galloway,38.0,0.2478958853950087,0.2517065897423776,0.19338691953189976,0.27920675733049466,2478958.853950087,1933869.1953189976,2792067.5733049465
20,9,7,Riker Lynch,40.0,0.26914073681205125,0.26760878161846835,0.22687998719012872,0.3173007008726509,2691407.3681205125,2268799.871901287,3173007.008726509
20,9,9,Rumer Willis,39.0,0.24387359325136004,0.24442768612164903,0.2109870023265943,0.2884281598315205,2438735.9325136,2109870.023265943,2884281.598315205
20,10,4,Noah Galloway,36.0,0.32093803424522266,0.3290808372551973,0.24622202130650594,0.3579367687298824,3209380.3424522267,2462220.2130650594,3579367.687298824
20,10,7,Riker Lynch,40.0,0.34035040072964234,0.3372283584336049,0.3008396937133233,0.3815001915083689,3403504.0072964234,3008396.937133233,3815001.9150836887
20,10,9,Rumer Willis,40.0,0.338711565025135,0.3373448820618076,0.3077133096712836,0.4100509480042711,3387115.65025135,3077133.0967128356,4100509.480042711
21,1,0,Alek Skarlatos,22.0,0.0900543050160582,0.08555740197482822,0.07684799241717953,0.1273891383149965,900543.050160582,768479.9241717953,1273891.383149965
21,1,1,Alexa PenaVega,22.0,0.07863292120723929,0.07572940961125706,0.066478975353784,0.09870809354876481,786329.2120723929,664789.75353784,987080.9354876481
21,1,2,Andy Grammer,21.0,0.07515839205845568,0.07275140296802832,0.06067167420658818,0.09144699360060536,751583.9205845568,606716.7420658818,914469.9360060536
21,1,3,Bindi Irwin,24.0,0.08669518044199172,0.08749910935497458,0.0679105450208336,0.1108844199496382,866951.8044199172,679105.450208336,1108844.199496382
21,1,4,Carlos PenaVega,23.0,0.07584151861794657,0.07501068546850537,0.06314910535882175,0.08983212574463356,758415.1861794656,631491.0535882175,898321.2574463356
21,1,5,Chaka Khan,13.0,0.06784531643682438,0.06722792987955419,0.04664600351341902,0.08468207830410293,678453.1643682439,466460.0351341902,846820.7830410294
21,1,6,Gary Busey,15.0,0.06947206796965275,0.071936258912379,0.04338722367642236,0.08525592238688243,694720.6796965274,433872.2367642236,852559.2238688243
21,1,7,Hayes Grier,21.0,0.0749863730124704,0.07478908354859193,0.06032467768634425,0.08620283268238442,749863.730124704,603246.7768634425,862028.3268238442
21,1,8,Kim Zolciak-Biermann,12.0,0.06618690848783777,0.06373142697181472,0.046261348288336036,0.08240246970495711,661869.0848783777,462613.48288336035,824024.6970495711
21,1,9,Nick Carter,24.0,0.0862917156679024,0.0867658444631168,0.07119005064754608,0.10675289378446447,862917.1566790241,711900.5064754607,1067528.9378446448
21,1,10,Paula Deen,15.0,0.0695718775946927,0.07088332647845792,0.05554189141017086,0.08352164037118173,695718.775946927,555418.9141017086,835216.4037118173
21,1,11,Tamar Braxton,23.0,0.08225773077133709,0.08259225623006065,0.06588463554355686,0.11173013458143985,822577.3077133709,658846.3554355686,1117301.3458143985
21,1,12,Victor Espinoza,15.0,0.07700569271759107,0.08029216055089433,0.056526652331999216,0.09596349925119006,770056.9271759107,565266.5233199921,959634.9925119006
21,2,0,Alek Skarlatos,22.5,0.08958655707150974,0.08530619792326334,0.0765515873695708,0.12566572292455117,895865.5707150974,765515.873695708,1256657.2292455116
21,2,1,Alexa PenaVega,23.0,0.0793104940316073,0.07625514373181946,0.06708178459991895,0.10008330824945516,793104.9403160729,670817.8459991895,1000833.0824945515
21,2,2,Andy Grammer,22.0,0.07514011457243844,0.07275495938156663,0.06065937647573066,0.09143373294035047,751401.1457243843,606593.7647573065,914337.3294035047
21,2,3,Bindi Irwin,24.0,0.08660799048391606,0.08746139980421824,0.06784877270120346,0.11021245646395683,866079.9048391605,678487.7270120346,1102124.5646395683
21,2,4,Carlos PenaVega,22.5,0.07412134698527643,0.0735299905558485,0.061505670325497,0.08660953936827234,741213.4698527644,615056.70325497,866095.3936827234
21,2,5,Chaka Khan,15.0,0.06517014865976598,0.06501282686834733,0.04167767378789197,0.08185458178490604,651701.4865976598,416776.7378789197,818545.8178490604
21,2,6,Gary Busey,16.5,0.06700326784813425,0.07016960299457525,0.03952881011540539,0.08336659595420277,670032.6784813425,395288.10115405393,833665.9595420278
21,2,7,Hayes Grier,22.5,0.07596924149058273,0.07560767584881736,0.06142977913090414,0.08818985884068624,759692.4149058274,614297.7913090414,881898.5884068623
21,2,8,Kim Zolciak-Biermann,18.5,0.07070355147644648,0.06846459668482643,0.05462031373689849,0.08776814399340323,707035.5147644648,546203.1373689849,877681.4399340323
21,2,9,Nick Carter,22.5,0.08284060813071072,0.08424351337861823,0.06702356039193282,0.10149294173253029,828406.0813071071,670235.6039193282,1014929.4173253028
21,2,10,Paula Deen,18.5,0.07056494518025039,0.07176572552010421,0.05756339013611372,0.08455509805491952,705649.4518025039,575633.9013611373,845550.9805491952
21,2,11,Tamar Braxton,24.5,0.08489372061495763,0.08543350632162704,0.06741128988079637,0.12009950876124913,848937.2061495763,674112.8988079637,1200995.0876124913
21,2,12,Victor Espinoza,18.5,0.07808801345440385,0.08133102135748786,0.05796282252626987,0.09670744256354716,780880.1345440384,579628.2252626987,967074.4256354716
21,3,0,Alek Skarlatos,33.0,0.11646855721062382,0.1129704165688219,0.09937915248069189,0.1611077743386877,1164685.5721062382,993791.5248069189,1611077.743386877
21,3,1,Alexa PenaVega,36.0,0.10708713049955577,0.1027187258046323,0.09117497799724483,0.13824191020597548,1070871.3049955578,911749.7799724484,1382419.1020597548
21,3,2,Andy Grammer,29.0,0.09271960799230615,0.09051261183907736,0.07520564310132924,0.11466161144066318,927196.0799230615,752056.4310132924,1146616.1144066318
21,3,3,Bindi Irwin,32.0,0.10639871014616127,0.10834739651561667,0.08508051501169961,0.1261464031347197,1063987.1014616126,850805.1501169961,1261464.031347197
21,3,4,Carlos PenaVega,31.0,0.09331669324310787,0.09357944751252213,0.07516149311702462,0.10926994137244747,933166.9324310787,751614.9311702462,1092699.4137244746
21,3,6,Gary Busey,25.0,0.08943451509958332,0.09276669711992011,0.05411924551228792,0.11086770946872693,894345.1509958332,541192.4551228791,1108677.0946872693
21,3,7,Hayes Grier,30.0,0.09410846681153251,0.0942716812587066,0.07187691873424296,0.1090854121411119,941084.668115325,718769.1873424295,1090854.1214111191
21,3,9,Nick Carter,36.0,0.11322961341342426,0.11340644241060524,0.09385533366618251,0.14023083314831875,1132296.1341342425,938553.3366618251,1402308.3314831874
21,3,10,Paula Deen,20.0,0.08279033001172846,0.08535320755080682,0.056753301111995426,0.10342425553274351,827903.3001172846,567533.0111199543,1034242.5553274351
21,3,11,Tamar Braxton,33.0,0.10444637557197652,0.10594085870223366,0.084891718143266,0.13381931247407444,1044463.7557197652,848917.18143266,1338193.1247407445
21,4,0,Alek Skarlatos,24.0,0.11258774733847197,0.10904152426318624,0.09436501839387455,0.14882164902556985,1125877.4733847198,943650.1839387455,1488216.4902556986
21,4,1,Alexa PenaVega,21.0,0.0927527484405061,0.09075210321071887,0.0774975515525789,0.11566412819774843,927527.484405061,774975.515525789,1156641.2819774842
21,4,2,Andy Grammer,23.0,0.09398162169003613,0.09147690464254517,0.07645760802730144,0.11590799745530589,939816.2169003612,764576.0802730144,1159079.9745530589
21,4,3,Bindi Irwin,28.0,0.11335943825253894,0.1146928725460837,0.09009792315171887,0.1401769836754372,1133594.3825253893,900979.2315171887,1401769.836754372
21,4,4,Carlos PenaVega,25.0,0.09519374864941396,0.09509559924325572,0.0780972767365441,0.1109753324904958,951937.4864941397,780972.767365441,1109753.324904958
21,4,6,Gary Busey,16.0,0.0846701916249969,0.08808142228419122,0.0467392436801324,0.1069860856319543,846701.9162499689,467392.436801324,1069860.856319543
21,4,7,Hayes Grier,27.0,0.10150410418321111,0.100089889494689,0.08349822023500429,0.12098742352114147,1015041.0418321111,834982.2023500429,1209874.2352114148
21,4,9,Nick Carter,27.0,0.11066040645508807,0.11144053875354015,0.09052308472910864,0.13826619305697618,1106604.0645508806,905230.8472910863,1382661.930569762
21,4,10,Paula Deen,18.0,0.08792522228039043,0.08972856875554948,0.0670199333226188,0.1080040117798524,879252.2228039043,670199.333226188,1080040.117798524
21,4,11,Tamar Braxton,27.0,0.10736477108534635,0.10867066902068537,0.0866460334864198,0.14328157886174792,1073647.7108534635,866460.334864198,1432815.7886174791
21,5,0,Alek Skarlatos,29.0,0.11531169489107425,0.11327334324234484,0.09273763601131277,0.1425278968799371,1153116.9489107425,927376.3601131277,1425278.968799371
21,5,1,Alexa PenaVega,40.0,0.12108300286532155,0.1161985018929747,0.10172339969263403,0.16091705276917953,1210830.0286532154,1017233.9969263403,1609170.5276917953
21,5,2,Andy Grammer,36.0,0.11020474973469654,0.10676512918885227,0.0898009460440306,0.13231870164693046,1102047.4973469654,898009.460440306,1323187.0164693047
21,5,3,Bindi Irwin,37.0,0.12233357725476306,0.12450175400054926,0.09798641219846493,0.14658742181660284,1223335.7725476306,979864.1219846493,1465874.2181660284
21,5,4,Carlos PenaVega,39.0,0.11266938657159146,0.1112439951224639,0.09483572635739036,0.13374363170902026,1126693.8657159146,948357.2635739036,1337436.3170902026
21,5,7,Hayes Grier,30.0,0.09993602758431555,0.10193347829167879,0.07125094667154554,0.11503083916756475,999360.2758431555,712509.4667154554,1150308.3916756476
21,5,9,Nick Carter,35.0,0.11801210148622719,0.1211648071648735,0.09442040247913944,0.14272946450115281,1180121.014862272,944204.0247913944,1427294.6450115282
21,5,10,Paula Deen,26.0,0.09678423797481492,0.09960840856885475,0.07126204903953581,0.11878769730612111,967842.3797481492,712620.4903953582,1187876.9730612112
21,5,11,Tamar Braxton,29.0,0.10366522163719541,0.10691941046079269,0.08431801833164707,0.12053078851875196,1036652.2163719541,843180.1833164707,1205307.8851875195
21,6,0,Alek Skarlatos,30.0,0.11592381457046823,0.11360692935444394,0.09369710781372996,0.1436171467942504,1159238.1457046822,936971.0781372996,1436171.467942504
21,6,1,Alexa PenaVega,30.0,0.10150821814896596,0.10060199564512078,0.08079414833339392,0.12467500219007827,1015082.1814896596,807941.4833339392,1246750.0219007826
21,6,2,Andy Grammer,40.0,0.11361288990152359,0.10960647345152216,0.09144276319181248,0.13924291217230955,1136128.899015236,914427.6319181247,1392429.1217230954
21,6,3,Bindi Irwin,40.0,0.12401121757913265,0.12590994813884518,0.09918084302216675,0.1504856499431757,1240112.1757913264,991808.4302216674,1504856.499431757
21,6,4,Carlos PenaVega,38.0,0.10751419519069494,0.1071335379097118,0.08907197860684751,0.12435010350506998,1075141.9519069493,890719.7860684751,1243501.0350506997
21,6,7,Hayes Grier,32.0,0.10156610333382876,0.10320647410572507,0.07358042369883533,0.11652153087236215,1015661.0333382876,735804.2369883533,1165215.3087236215
21,6,9,Nick Carter,39.0,0.12183456345093571,0.12404388367693796,0.09990443108147881,0.14927054528060088,1218345.6345093572,999044.3108147881,1492705.4528060087
21,6,10,Paula Deen,24.0,0.09415876017003892,0.09717547175729169,0.06605570894665198,0.11669874634848292,941587.6017003892,660557.0894665199,1166987.463484829
21,6,11,Tamar Braxton,40.0,0.11987023765441121,0.12113122094786259,0.09518356534569493,0.1603887786805519,1198702.376544112,951835.6534569493,1603887.7868055191
21,7,0,Alek Skarlatos,26.5,0.12385310012979645,0.12269901706737542,0.09734913746483694,0.14592700839969738,1238531.0012979645,973491.3746483694,1459270.083996974
21,7,1,Alexa PenaVega,27.5,0.12034209039881122,0.11774966647663733,0.10181772913742876,0.15078969382576668,1203420.9039881122,1018177.2913742876,1507896.9382576668
21,7,2,Andy Grammer,28.0,0.12355657288284216,0.11871530536901784,0.1006396301564092,0.14949586554590993,1235565.7288284216,1006396.3015640919,1494958.6554590994
21,7,3,Bindi Irwin,29.0,0.14998256444753025,0.15049420522289808,0.11949822158243299,0.2004882433714942,1499825.6444753024,1194982.21582433,2004882.433714942
21,7,4,Carlos PenaVega,28.0,0.12027437183629912,0.11903436708725251,0.09952583122838526,0.13978157403069358,1202743.7183629912,995258.3122838526,1397815.7403069357
21,7,7,Hayes Grier,28.0,0.1232461582299953,0.12344535275866665,0.0997417158638916,0.14081330642232423,1232461.5822999529,997417.1586389161,1408133.0642232422
21,7,9,Nick Carter,27.0,0.12145846053596582,0.12655881098190708,0.09024014139564149,0.15180499258568783,1214584.6053596581,902401.4139564149,1518049.9258568783
21,7,11,Tamar Braxton,27.0,0.11728668153875967,0.12100478772843165,0.09535730478291643,0.1376332777907614,1172866.8153875966,953573.0478291643,1376332.777907614
21,8,0,Alek Skarlatos,25.0,0.14601819379907433,0.14372806088025342,0.1176252423149406,0.1774709299414031,1460181.9379907432,1176252.423149406,1774709.299414031
